Lake,Year,Author,Station,Depth m,Depth zones,Basin,Latitude,Longitude,Density D. polymorpha ind m-2 ,Density D. r. bugensis ind m-2,Density all Dreissena ind m-2,Biomass D. polymorpha gAFDTW/m2,Biomass D. r. bugensis gAFDTW/m2,Biomass all Dreissena gAFDTW/m2
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ34,45,31-50,Main,43.87695,-82.52895,7.14,0,7.14,0.0370566,0,0.0370566
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ43,30,0-30,Main,44.06682,-82.74625,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ44,39,31-50,Main,44.09508,-82.71772,14.28,0,14.28,0.0741132,0,0.0741132
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ45,58,51-90,Main,44.24175,-82.54988,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ72,24,0-30,Main,44.40465,-83.20807,64.26,21.42,85.68,0.3335094,0.1111698,0.4446792
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ73,32,31-50,Main,44.42328,-83.17525,0,7.14,7.14,0,0.0370566,0.0370566
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ74,42,31-50,Main,44.4384,-83.1467,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ75,67,51-90,Main,44.5154,-83.0029,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ76,79,51-90,Main,44.72478,-82.59167,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ87,55,51-90,Main,45.09757,-83.05828,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ88,47,31-50,Main,45.08902,-83.07738,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ89,32,31-50,Main,45.07952,-83.09635,0,7.14,7.14,0,0.0370566,0.0370566
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ93,32,31-50,Main,45.44115,-83.74318,21.42,0,21.42,0.1111698,0,0.1111698
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ94,40,31-50,Main,45.4384,-83.7384,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ95,64,51-90,Main,45.47813,-83.70347,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,MZ96,129,>90,Main,45.67735,-83.47625,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,PT2,30,0-30,Main,45.00082,-81.54985,3448.62,0,3448.62,17.8983378,0,17.8983378
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,PT3,45,31-50,Main,45.00095,-81.58653,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,PT5,80,51-90,Main,44.99997,-81.67465,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,PT6,136,>90,Main,45.00038,-81.70825,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,SB23,28,0-30,Main,44.22177,-83.26268,0,7.14,7.14,0,0.0370566,0.0370566
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,SO2,31,31-50,Main,44.5832,-81.3913,28.56,14.28,42.84,0.1482264,0.0741132,0.2223396
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,SO3,40,31-50,Main,44.58393,-81.49988,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,SO4,67,51-90,Main,44.58337,-81.53297,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,SO5,81,51-90,Main,44.58345,-81.58305,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,SR10,56,51-90,Main,44.8247,-83.10925,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,SR5,55,51-90,Main,45.32005,-83.33608,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,TN1,21,0-30,Main,43.27238,-82.00602,7.14,0,7.14,0.0370566,0,0.0370566
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,TN2,51,51-90,Main,43.69667,-82.41667,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,TN3,66,51-90,Main,43.69637,-81.93325,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,TN4,48,31-50,Main,44.2224,-81.84133,0,0,0,0,0,0
Huron,2000,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1.,TN5,170,>90,Main,45.20745,-82.7082,0,0,0,0,0,0
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,AL20,20,0-30,Main,44.95233,-83.27083,0,0,0,0,0,0
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,AL30,30,0-30,Main,44.9345,-83.24683,0,71.4,71.4,0,0.370566,0.370566
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,AL45,45,31-50,Main,44.918,-83.191,0,14.28,14.28,0,0.0741132,0.0741132
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,AL60,60,51-90,Main,44.86233,-83.113,0,0,0,0,0,0
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,AL80,80,51-90,Main,44.81867,-83.03183,0,7.14,7.14,0,0.0370566,0.0370566
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,AP1,23,0-30,Main,45.41667,-83.71217,3120.18,1849.26,4969.44,16.1937342,9.5976594,25.7913936
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,FI2,30,0-30,Main,45.49978,-81.94158,0,0,0,0,0,0
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,FI3,46,31-50,Main,45.49958,-82.04627,0,0,0,0,0,0
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,FI4,61,51-90,Main,45.49998,-82.27812,0,0,0,0,0,0
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,FI5,90,51-90,Main,45.50013,-82.33972,0,0,0,0,0,0
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,HB1,20,0-30,Main,45.61383,-84.16983,1906.38,2598.96,4505.34,9.8941122,13.4886024,23.3827146
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,HB3,45,31-50,Main,45.63593,-84.1294,92.82,435.54,528.36,0.4817358,2.2604526,2.7421884
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,HB4,58,51-90,Main,45.66,-84.08833,0,0,0,0,0,0
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,HB5,80,51-90,Main,45.72288,-83.98033,0,0,0,0,0,0
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,HU12,90,51-90,Main,43.88988,-82.05618,0,14.28,14.28,0,0.0741132,0.0741132
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,HU15,69,51-90,Main,43.99985,-82.35038,571.2,0,571.2,2.964528,0,2.964528
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,HU27,61,51-90,Main,44.19865,-82.50282,0,0,0,0,0,0
Huron,2003,Nalepa T. F. D. L. Fanslow S. A. Pothoven A. J. Foley III G. A. Lang S. C. Mozley and M. W. Winnell.  2007. Abundance and distribution of benthic macroinvertebrate populations in Lake Huron in 1972 and 2000-2003.  NOAA Technical Memorandum GLERL-140.  Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 3.,HU32,82,51-90,Main,44.45342,-82.34118,0,0,0,0,0,0
